abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,print_section
MSTS asks bids from commercial lines for containership shipments from W Coast ports to Philippines,https://www.nytimes.com/1966/10/14/archives/transport-news-and-notes-18-diesels-leaving-for-south-korea-navy-is.html,MSTS asks bids from commercial lines for containership shipments from W Coast ports to Philippines,,86,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA, SOUTH', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Railroads', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Ships and Shipping', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'INTERNATIONAL SERVICES', 'rank': 4, 'major': 'N'}]",1966-10-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/a62ebe57-1a7d-5072-a00f-f84b1e892144,0,nyt://article/a62ebe57-1a7d-5072-a00f-f84b1e892144,Transport News and Notes; 18 Diesels Leaving for South Korea-- Navy Is Seeking Cargo Bids,,,Transport News and Notes; 18 Diesels Leaving for South Korea-- Navy Is Seeking Cargo Bids,,,,,[],,
"US Amb Goldberg makes helicopter visit to demilitarized zone, visits US and S Korean troops",https://www.nytimes.com/1967/03/01/archives/koreans-bid-us-shun-hasty-talks-park-tells-goldberg-of-peril-in.html,"US Amb Goldberg makes helicopter visit to demilitarized zone, visits US and S Korean troops",,3,The New York Times,[],"[{'name': 'glocations', 'value': 'Vietnam', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Vietnam', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Vietnam', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Vietnam', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'GOLDBERG, ARTHUR J.', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'GENERAL POLICIES OF BELLIGERENTS, OTHER MAJOR POWERS', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'GENERAL POLICIES OF BELLIGERENTS, OTHER MAJOR POWERS', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'GENERAL POLICIES OF BELLIGERENTS, OTHER MAJOR POWERS', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'GENERAL POLICIES OF BELLIGERENTS, OTHER MAJOR POWERS', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Korean War', 'rank': 10, 'major': 'N'}]",1967-03-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/4ee99734-8d7b-5160-89d3-55c3324a2f8d,0,nyt://article/4ee99734-8d7b-5160-89d3-55c3324a2f8d,KOREANS BID U.S. SHUN HASTY TALKS; Park Tells Goldberg of Peril in Vietnam Peace Bids,,,KOREANS BID U.S. SHUN HASTY TALKS; Park Tells Goldberg of Peril in Vietnam Peace Bids,,,,By Peter Braestrup Special To the New York Times,"[{'firstname': 'Peter', 'middlename': 'Braestrup', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
avg per-capita income reptdly below $100 yrly,https://www.nytimes.com/1961/02/07/archives/chang-stes-goals-to-build-economy-korean-stresses-projects-to.html,avg per-capita income reptdly below $100 yrly,,5,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'SK', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'CHANG, JOHN MYUN', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Income', 'rank': 5, 'major': 'N'}]",1961-02-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/c380e4c8-7bcb-554a-82be-614d93cc6279,0,nyt://article/c380e4c8-7bcb-554a-82be-614d93cc6279,CHANG STES GOALS TO BUILD ECONOMY; Korean Stresses Projects to Employ Idle Workers and Increase Wages,,,CHANG STES GOALS TO BUILD ECONOMY; Korean Stresses Projects to Employ Idle Workers and Increase Wages,,,,By Robert Trumbull Special To the New York Times,"[{'firstname': 'Robert', 'middlename': 'Trumbull', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
,https://www.nytimes.com/1965/12/28/archives/carolyn-holmes-bride-in-jersey-of-michael-fried-senior-at.html,,,18,The New York Times,[],[],1965-12-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/7a155b88-9135-5448-bccc-448acc99b5f8,0,nyt://article/7a155b88-9135-5448-bccc-448acc99b5f8,Carolyn Holmes Bride in Jersey Of Michael Fried; Senior at Middlebury Married to Soldier Serving in Korea,1,,Carolyn Holmes Bride in Jersey Of Michael Fried; Senior at Middlebury Married to Soldier Serving in Korea,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
"Seamen strike for higher wages, shorter work wk",https://www.nytimes.com/1961/09/29/archives/transport-news-tug-on-first-trip-moran-vessel-to-tow-power-plant-to.html,"Seamen strike for higher wages, shorter work wk",,68,The New York Times,[],"[{'name': 'glocations', 'value': 'ARGENTINA', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Ships and Shipping', 'rank': 2, 'major': 'N'}]",1961-09-29T05:00:00+0000,article,None,Archives,Archives,nyt://article/5c6b0a0c-d61e-545c-92b0-1571cd870abc,0,nyt://article/5c6b0a0c-d61e-545c-92b0-1571cd870abc,TRANSPORT NEWS: TUG ON FIRST TRIP; Moran Vessel to Tow Power Plant to South Korea,,,TRANSPORT NEWS: TUG ON FIRST TRIP; Moran Vessel to Tow Power Plant to South Korea,,,,,[],,business financial
Sen Morse says he will not run as antiwar candidate,https://www.nytimes.com/1967/05/04/archives/park-well-ahead-in-korean-voting-president-holds-32-lead-balloting.html,Sen Morse says he will not run as antiwar candidate,,11,The New York Times,[],"[{'name': 'subject', 'value': 'Presidential Election of 1968', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'CANDIDATES', 'rank': 2, 'major': 'N'}]",1967-05-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/0e6b6aca-f7e0-58bb-80f2-af54206ad164,0,nyt://article/0e6b6aca-f7e0-58bb-80f2-af54206ad164,PARK WELL AHEAD IN KOREAN VOTING; President Holds 3-2 Lead-- Balloting Is Orderly,,,PARK WELL AHEAD IN KOREAN VOTING; President Holds 3-2 Lead-- Balloting Is Orderly,,,,By Robert Trumbull Special To the New York Times,"[{'firstname': 'Robert', 'middlename': 'Trumbull', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
Chung Hee Park en route; in Tokyo,https://www.nytimes.com/1961/11/12/archives/gen-park-in-tokyo-for-ikeda-parley-south-korean-chief-stops-off-on.html,Chung Hee Park en route; in Tokyo,,27,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'KOREA', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'PARK VISIT TO US', 'rank': 5, 'major': 'N'}]",1961-11-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/06cfd12d-b118-52d0-a900-e885778add92,0,nyt://article/06cfd12d-b118-52d0-a900-e885778add92,GEN. PARK IN TOKYO FOR IKEDA PARLEY; South Korean Chief Stops Off on His Way to U.S.,,,GEN. PARK IN TOKYO FOR IKEDA PARLEY; South Korean Chief Stops Off on His Way to U.S.,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
"crewmen continue to testify; questioning centers on Gypsy Tea Room, 12 by 15 ft bare area set aside by N Koreans apparently to soothe and befriend crew, where women served cigarettes, tea and liquor; crewmen rept they were asked if they would accept a N Korean visitor in US and other questions; admit some were in a 'happy mood' after accepting drinks",https://www.nytimes.com/1969/02/28/archives/pueblo-crewmen-recount-north-korean-attempts-to-probe-and-befriend.html,"crewmen continue to testify; questioning centers on Gypsy Tea Room, 12 by 15 ft bare area set aside by N Koreans apparently to soothe and befriend crew, where women served cigarettes, tea and liquor; crewmen rept they were asked if they would acce...",,17,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'PUEBLO INCIDENT', 'rank': 2, 'major': 'N'}]",1969-02-28T05:00:00+0000,article,None,Archives,Archives,nyt://article/4ceaf493-3a3a-57c5-97c8-bd3e8e88f3cb,0,nyt://article/4ceaf493-3a3a-57c5-97c8-bd3e8e88f3cb,Pueblo Crewmen Recount North Korean Attempts to Probe and Befriend Them in 'Gypsy Tea Room',,,Pueblo Crewmen Recount North Korean Attempts to Probe and Befriend Them in 'Gypsy Tea Room',,,,By Bernard Weinraubspecial To the New York Times,"[{'firstname': 'Bernard', 'middlename': 'Weinraubspecial', 'lastname': 'To', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
Expanding econ discussed; avg per capita income rises at rate of 6.4% a yr,https://www.nytimes.com/1966/11/01/archives/a-revitalized-south-korea-greets-the-president-despite-gloomy.html,Expanding econ discussed; avg per capita income rises at rate of 6.4% a yr,,8,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA, S', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'KOREA', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Income', 'rank': 4, 'major': 'N'}]",1966-11-01T05:00:00+0000,article,None,Archives,Archives,nyt://article/c0d30745-11ee-585b-8f25-8e114dc1884a,0,nyt://article/c0d30745-11ee-585b-8f25-8e114dc1884a,"A Revitalized South Korea Greets the President; Despite Gloomy Predictions After War, Economy Is Expanding Steadily",,,"A Revitalized South Korea Greets the President; Despite Gloomy Predictions After War, Economy Is Expanding Steadily",,,,By Robert Trumbull Special To the New York Times,"[{'firstname': 'Robert', 'middlename': 'Trumbull', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
"SEOUL, South Korea Six American and four Japanese oil companies are competing to have a hand in the South Korean project to build the country's second oil refinery, capable of processing 60,000 barrels of crude oil a day.  ",https://www.nytimes.com/1966/07/11/archives/us-and-japan-bid-on-korea-project-10-oil-companies-seek-role-in-new.html,,,56,The New York Times,[],[],1966-07-11T05:00:00+0000,article,None,Archives,Archives,nyt://article/dd3084d8-0237-5312-8629-68918f341ccd,0,nyt://article/dd3084d8-0237-5312-8629-68918f341ccd,U.S. AND JAPAN BID ON KOREA PROJECT; 10 Oil Companies Seek Role in New Refinery Program ,1,,U.S. AND JAPAN BID ON KOREA PROJECT; 10 Oil Companies Seek Role in New Refinery Program ,,,,,[],,B
N Korea claims to have downed a USN reconnaissance plane with 31 men aboard; map,https://www.nytimes.com/1969/04/16/archives/us-scout-plane-with-31-is-lost-reported-downed-by-2-north-korean.html,N Korea claims to have downed a USN reconnaissance plane with 31 men aboard; map,,1,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'PUEBLO INCIDENT', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Korean War', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'US RECONNAISSANCE FLIGHTS', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'AIRPLANES', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'INTERNATIONAL INCIDENTS', 'rank': 6, 'major': 'N'}]",1969-04-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/95d9a85d-ae25-5ffc-8a1c-e49e69db446b,0,nyt://article/95d9a85d-ae25-5ffc-8a1c-e49e69db446b,"U.S. SCOUT PLANE WITH 31 IS LOST, REPORTED DOWNED BY 2 NORTH KOREAN MIG'S; WIDE HUNT BEGINS Navy Sights Debris -- 2 Soviet Vessels Guided to Area U.S. Plane With 31 Missing, Reported Downed by North Korea",,,"U.S. SCOUT PLANE WITH 31 IS LOST, REPORTED DOWNED BY 2 NORTH KOREAN MIG'S; WIDE HUNT BEGINS Navy Sights Debris -- 2 Soviet Vessels Guided to Area U.S. Plane With 31 Missing, Reported Downed by North Korea",,,,By William Beecherspecial To the New York Times,"[{'firstname': 'William', 'middlename': 'Beecherspecial', 'lastname': 'To', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
econ mission leaves for 3-wk visit to US to attract capital and spur aid and exports,https://www.nytimes.com/1965/11/12/archives/korean-mission-seeks-us-trade-group-off-on-3week-tour-to-spur-aid.html,econ mission leaves for 3-wk visit to US to attract capital and spur aid and exports,,78,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA, SOUTH', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'US', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'KOREA', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'COMMERCE', 'rank': 5, 'major': 'N'}]",1965-11-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/0d49a8fa-263a-596c-bb3e-acaf6d1a4aae,0,nyt://article/0d49a8fa-263a-596c-bb3e-acaf6d1a4aae,KOREAN MISSION SEEKS U.S. TRADE; Group Off on 3-Week Tour to Spur Aid and Exports,,,KOREAN MISSION SEEKS U.S. TRADE; Group Off on 3-Week Tour to Spur Aid and Exports,,,,By Emerson Chapinspecial To the New York Times,"[{'firstname': 'Emerson', 'middlename': 'Chapinspecial', 'lastname': 'To', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,BUSINESS FINANCIAL
comment on mil observation post in US sector of zone,https://www.nytimes.com/1967/03/05/archives/gis-keep-vigil-in-wintry-korea-morale-high-though-nights-on-truce.html,comment on mil observation post in US sector of zone,,8,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}]",1967-03-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/37b541d1-e995-5902-8cb7-2bac807eef8c,0,nyt://article/37b541d1-e995-5902-8cb7-2bac807eef8c,G.I.'S KEEP VIGIL IN WINTRY KOREA; Morale High Though Nights on Truce Line Are 'Spooky',,,G.I.'S KEEP VIGIL IN WINTRY KOREA; Morale High Though Nights on Truce Line Are 'Spooky',,,,By Peter Braestrup Special To the New York Times,"[{'firstname': 'Peter', 'middlename': 'Braestrup', 'lastname': 'Special', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
"Armistice Comm session, Panmunjom, described; comment on Gen Yarborough role",https://www.nytimes.com/1965/06/25/archives/12year-drama-on-truce-line-continues-in-korea-us-general-and.html,"Armistice Comm session, Panmunjom, described; comment on Gen Yarborough role",,4,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'TRUCE', 'rank': 2, 'major': 'N'}]",1965-06-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/aaf08e26-eec7-51bf-b34c-a2776b3cc32f,0,nyt://article/aaf08e26-eec7-51bf-b34c-a2776b3cc32f,12-Year Drama on Truce Line Continues in Korea; U.S. General and Communist Clash in Armistice Talk,,,12-Year Drama on Truce Line Continues in Korea; U.S. General and Communist Clash in Armistice Talk,,,,By Emerson Chapin,"[{'firstname': 'Emerson', 'middlename': None, 'lastname': 'Chapin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
Pusan spurs efforts to develop as port and indus city; illus; map,https://www.nytimes.com/1965/07/18/archives/pusan-struggles-to-untangle-its-urban-snarl-korean-port-seeks-a-way.html,Pusan spurs efforts to develop as port and indus city; illus; map,,3,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA, SOUTH', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'PUSAN, SOUTH KOREA', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'KOREA', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Ports', 'rank': 5, 'major': 'N'}]",1965-07-18T05:00:00+0000,article,None,Archives,Archives,nyt://article/6ab6b6ea-baa1-57ac-8b99-a6fe2dfbbfd7,0,nyt://article/6ab6b6ea-baa1-57ac-8b99-a6fe2dfbbfd7,Pusan Struggles to Untangle Its Urban Snarl; Korean Port Seeks a Way to Eliminate Urban Disorder,,,Pusan Struggles to Untangle Its Urban Snarl; Korean Port Seeks a Way to Eliminate Urban Disorder,,,,By Emerson Chapin,"[{'firstname': 'Emerson', 'middlename': None, 'lastname': 'Chapin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
"SEOUL, Korea, March 24--The United States, fearful of chaos and civil war in South Korea, is trying to help patch together some form of temporary coalition between  the country's military rulers and a bitterly angry civil and political opposition.  ",https://www.nytimes.com/1963/03/25/archives/us-seeks-truce-in-korea-to-halt-fight-for-power-us-stand-expected.html,,,1,The New York Times,[],[],1963-03-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/bb9b8c18-6829-5da5-9b02-48face11ec59,0,nyt://article/bb9b8c18-6829-5da5-9b02-48face11ec59,U.S. Seeks Truce In Korea To Halt Fight for Power; U.S. Stand Expected Popular Support Lacking,1,,U.S. Seeks Truce In Korea To Halt Fight for Power; U.S. Stand Expected Popular Support Lacking,,,,By A.m. Rosenthal Special To the New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
"Grand Integrity (tanker): engine room blast apparently caused by time bomb kills capt and crewman, Pacific, off Ore; USN and USCG aiding",https://www.nytimes.com/1966/11/14/archives/bomb-on-tanker-kills-2-injures-7-captain-of-craft-headed-for-korea.html,"Grand Integrity (tanker): engine room blast apparently caused by time bomb kills capt and crewman, Pacific, off Ore; USN and USCG aiding",,69,The New York Times,[],"[{'name': 'subject', 'value': 'Ships and Shipping', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'ACCIDENTS AND FIRES', 'rank': 2, 'major': 'N'}]",1966-11-14T05:00:00+0000,article,None,Archives,Archives,nyt://article/7bbf2fa8-6b12-59a2-9d08-69b267ea6d62,0,nyt://article/7bbf2fa8-6b12-59a2-9d08-69b267ea6d62,"BOMB ON TANKER KILLS 2, INJURES 7; Captain of Craft Headed for Korea Is Among Victims",,,"BOMB ON TANKER KILLS 2, INJURES 7; Captain of Craft Headed for Korea Is Among Victims",,,,,[],,
"Article on booming econ despite fear of war; comment on stable pol situation, population growth; illus",https://www.nytimes.com/1968/08/12/archives/south-korea-booming-despite-fear-of-war-defenses-bolstered.html,"Article on booming econ despite fear of war; comment on stable pol situation, population growth; illus",,3,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 2, 'major': 'N'}]",1968-08-12T05:00:00+0000,article,None,Archives,Archives,nyt://article/ad5bdf58-b592-5ee1-9dec-c7ced0fef2be,0,nyt://article/ad5bdf58-b592-5ee1-9dec-c7ced0fef2be,South Korea Booming Despite Fear of War; Defenses Bolstered -- Political Scene Remains Stable,,,South Korea Booming Despite Fear of War; Defenses Bolstered -- Political Scene Remains Stable,,,,By Emerson Chapinspecial To the New York Times,"[{'firstname': 'Emerson', 'middlename': 'Chapinspecial', 'lastname': 'To', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
